日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201130,2922,なとり,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20201130,2923,サトウ食品,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20201130,2924,イフジ産業,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20201130,2925,ピックルスコーポレーション,市場第一部（内国株）,3050,食料品,1,食品 ,7,TOPIX Small 2
20201130,2926,篠崎屋,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20201130,2927,ＡＦＣ－ＨＤアムスライフサイエンス,JASDAQ(スタンダード・内国株）,3050,食料品,1,食品 ,-,-
20201130,2929,ファーマフーズ,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20201130,2930,北の達人コーポレーション,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20201130,2931,ユーグレナ,市場第一部（内国株）,3050,食料品,1,食品 ,6,TOPIX Small 1
20201130,2932,ＳＴＩフードホールディングス,市場第二部（内国株）,3050,食料品,1,食品 ,-,-
20201130,2970,グッドライフカンパニー,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20201130,2971,エスコンジャパンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20201130,2972,サンケイリアルエステート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20201130,2975,スター・マイカ・ホールディングス,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20201130,2977,Ｌｉｖ－ｕｐ,PRO Market,8050,不動産業,17,不動産 ,-,-
20201130,2978,ツクルバ,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20201130,2979,ＳＯＳｉＬＡ物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20201130,2980,ＳＲＥホールディングス,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20201130,2981,ランディックス,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20201130,2982,ＡＤワークスグループ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20201130,2985,ファーストステージ,PRO Market,8050,不動産業,17,不動産 ,-,-
20201130,2986,ＬＡホールディングス,JASDAQ(グロース・内国株）,8050,不動産業,17,不動産 ,-,-
20201130,2987,タスキ,マザーズ（内国株）,8050,不動産業,17,不動産 ,-,-
20201130,3001,片倉工業,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20201130,3002,グンゼ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20201130,3003,ヒューリック,市場第一部（内国株）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
20201130,3004,神栄,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3010,価値開発,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,3011,バナーズ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,3020,アプライド,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3021,パシフィックネット,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,3023,ラサ商事,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3024,クリエイト,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3028,アルペン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3030,ハブ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3031,ラクーンホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,3034,クオールホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3035,ケイティケイ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3036,アルコニックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3038,神戸物産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20201130,3039,碧,PRO Market,6100,小売業,14,小売 ,-,-
20201130,3040,ソリトンシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,3041,ビューティ花壇,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3042,セキュアヴェイル,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,3045,カワサキ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3046,ジンズホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3048,ビックカメラ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3050,ＤＣＭホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3053,ペッパーフードサービス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3054,ハイパー,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3058,三洋堂ホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3059,ヒラキ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,3063,ジェイグループホールディングス,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20201130,3064,ＭｏｎｏｔａＲＯ,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,3065,ライフフーズ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3067,東京一番フーズ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3068,ＷＤＩ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3069,ＪＦＬＡホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3070,アマガサ,JASDAQ(グロース・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3071,ストリーム,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,3073,ＤＤホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3075,銚子丸,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3076,あい　ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3077,ホリイフードサービス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3079,ディーブイエックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3080,ジェーソン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3082,きちりホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3083,シーズメン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3085,アークランドサービスホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3086,Ｊ．フロント　リテイリング,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,3087,ドトール・日レスホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3088,マツモトキヨシホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,3089,テクノアルファ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3091,ブロンコビリー,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3092,ＺＯＺＯ,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,3093,トレジャー・ファクトリー,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3094,スーパーバリュー,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3096,オーシャンシステム,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3097,物語コーポレーション,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3098,ココカラファイン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3099,三越伊勢丹ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,3101,東洋紡,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,4,TOPIX Mid400
20201130,3103,ユニチカ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20201130,3104,富士紡ホールディングス,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20201130,3105,日清紡ホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20201130,3106,倉敷紡績,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,6,TOPIX Small 1
20201130,3107,ダイワボウホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3109,シキボウ,市場第一部（内国株）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
20201130,3110,日東紡績,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,3111,オーミケンシ,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20201130,3113,Ｏａｋ　キャピタル,市場第二部（内国株）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
20201130,3116,トヨタ紡織,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20201130,3121,マーチャント・バンカーズ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,3123,サイボー,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20201130,3125,新内外綿,市場第二部（内国株）,3100,繊維製品,4,素材・化学 ,-,-
20201130,3131,シンデン・ハイテックス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3132,マクニカ・富士エレホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3133,海帆,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20201130,3134,Ｈａｍｅｅ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3135,マーケットエンタープライズ,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20201130,3137,ファンデリー,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20201130,3138,富士山マガジンサービス,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20201130,3139,ラクト・ジャパン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3140,イデアインターナショナル,JASDAQ(グロース・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3141,ウエルシアホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,3143,オーウイル,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3148,クリエイトＳＤホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3150,グリムス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3151,バイタルケーエスケー・ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3153,八洲電機,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3154,メディアスホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3156,レスターホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3157,ジューテックホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3159,丸善ＣＨＩホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3160,大光,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3161,アゼアス,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,3166,ＯＣＨＩホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3167,ＴＯＫＡＩホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,3168,黒谷,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3169,ミサワ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3172,ティーライフ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3173,Ｃｏｍｉｎｉｘ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3174,ハピネス・アンド・ディ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3175,エー・ピーホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3176,三洋貿易,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3177,ありがとうサービス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3178,チムニー,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3179,シュッピン,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,3180,ビューティガレージ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3181,買取王国,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,3182,オイシックス・ラ・大地,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,3183,ウイン・パートナーズ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,3184,ＩＣＤＡホールディングス,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,3185,夢展望,マザーズ（内国株）,6100,小売業,14,小売 ,-,-
20201130,3186,ネクステージ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
